Company Code;Customer Name;Postal Code;City;Customer;Country/Reg.;Journal Entry Type;Debit/Credit;Journal Entry;Journal Entry Date;Posting Date;Net Due Date;Amount (CoCode Crcy);Transaction Currency;Payment Terms;Payment Method;Reference;Item Text;Clearing Status;Special G/L;Due Net (Symbol);Clearing Journal Entry
1000;CELEC;14510;GONNEVILLE SUR MER;1005352;FR;UE;S;400001640;28.03.2022;01.11.2023;28.03.2022;0,01  EUR;EUR;;T;10-12 198/;CELEC;2;;3;
1000;CELEC;14510;GONNEVILLE SUR MER;1005352;FR;UE;S;400001639;28.03.2022;01.11.2023;28.03.2022;565,48  EUR;EUR;;T;10-12 198/;CELEC;2;;3;
1000;SWITCHES & SOCKETS;1527;BEIRUT;1004983;LB;UE;S;400001637;25.03.2022;01.11.2023;25.03.2022;164,00  EUR;EUR;;T;10-12 163/;SWITCHES & SOCKETS;2;;3;
1000;B.S.B;75008;PARIS;1002098;FR;UE;S;400001634;24.03.2022;01.11.2023;24.03.2022;436,46  EUR;EUR;;T;10-12 126/;B.S.B;2;;3;
1000;TOFELEC;91750;CHAMPCUEIL;1002427;FR;UE;S;400002565;23.03.2022;01.11.2023;23.03.2022;1 426,07  EUR;EUR;;T;09-2464/;FACTURE DEFINANCEE N� 202201193;2;;3;
1000;FESTEN ARCHITECTURE;75003;PARIS;1006817;FR;UE;S;400001626;22.03.2022;01.11.2023;22.03.2022;46,04  EUR;EUR;;C;10-12 054/;FESTEN ARCHITECTURE;2;;3;
1000;BATIR BASSE CONSOMMATION;92310;SEVRES;1004905;FR;UE;H;400001623;22.03.2022;01.11.2023;22.03.2022;- 95,59  EUR;EUR;;C;10-12 024/;BATIR BASSE CONSOMMATION;2;;3;
1000;BATIR BASSE CONSOMMATION;92310;SEVRES;1004905;FR;UE;H;400001622;22.03.2022;01.11.2023;22.03.2022;- 1 357,34  EUR;EUR;;C;10-12 023/;BATIR BASSE CONSOMMATION;2;;3;
1000;MEIER;75019;PARIS;1003434;FR;UE;H;400000824;18.03.2022;01.11.2023;18.03.2022;- 28,71  EUR;EUR;;B;CB2-3399/;CB MEIER TROP PERCU;2;;3;
1000;SRD;75020;PARIS;1003609;FR;UE;S;400001609;17.03.2022;01.11.2023;17.03.2022;162,26  EUR;EUR;;T;10-11 946/;SRD;2;;3;
1000;SRD;75020;PARIS;1003609;FR;UE;H;400001606;17.03.2022;01.11.2023;17.03.2022;- 210,65  EUR;EUR;;C;10-11 910/;SRD;2;;3;
1000;THOMAS VEVAUD;92210;ST CLOUD;1003570;FR;UE;H;400001604;17.03.2022;01.11.2023;17.03.2022;- 319,55  EUR;EUR;;C;10-11 897/;THOMAS VEVAUD;2;;3;
1000;CELEC;14510;GONNEVILLE SUR MER;1005352;FR;UE;S;400001597;15.03.2022;01.11.2023;15.03.2022;40,78  EUR;EUR;;T;10-11 860/;CELEC;2;;3;
1000;RONAN LE PAGE;75004;PARIS;1003120;FR;UE;S;400001596;15.03.2022;01.11.2023;15.03.2022;59,18  EUR;EUR;;T;10-11 854/;RONAN LE PAGE;2;;3;
1000;TESLI;115088;MOSCOU;1002353;RU;UE;S;400001582;14.03.2022;01.11.2023;14.03.2022;416,93  EUR;EUR;;T;10-11 804/;TESLI;2;;3;
1000;FINEST INTERIORS;8304;WALLISELLEN (ZH);1006707;CH;UE;H;400001581;14.03.2022;01.11.2023;14.03.2022;- 70,00  EUR;EUR;;T;10-11 801/;FINEST INTERIORS;2;;3;
1000;CELEC;14510;GONNEVILLE SUR MER;1005352;FR;UE;H;400001349;14.03.2022;01.11.2023;14.03.2022;- 751,84  EUR;EUR;;T;OGP-1328/;VIRT CDE 202201723 CELEC;2;;3;
1000;EURL CHRISTOPHE VILAVERDE;64500;CIBOURE;1003144;FR;UE;H;400000922;11.03.2022;01.11.2023;11.03.2022;- 734,84  EUR;EUR;;C;OG1-1322/;CHQ ACPT CDE 202201526 VILAVERDE;2;;3;
1000;DAHLILA HOJEIJ;75001;PARIS;1003145;FR;UE;S;400001555;07.03.2022;01.11.2023;07.03.2022;40,13  EUR;EUR;;S;10-11 574/;DAHLILA HOJEIJ;2;;3;
1000;A2E-SADEL;69140;RILLIEUX;1003949;FR;UE;H;400001347;07.03.2022;01.11.2023;07.03.2022;- 17 897,35  EUR;EUR;;T;OGP-1292/;VIRT ACPT AE2 SADEL;2;;3;
1000;RONAN LE PAGE;75004;PARIS;1003120;FR;UE;H;400001345;03.03.2022;01.11.2023;03.03.2022;- 3 740,66  EUR;EUR;;T;OGP-1276/;VIRT DEV 202201073 40 DALAYRAC;2;;3;
1000;EVANS RENOV;75011;PARIS;1004971;FR;UE;H;400000815;02.03.2022;01.11.2023;02.03.2022;- 132,30  EUR;EUR;;B;CB2-2299/;CB EVANS RENOV;2;;3;
1000;MSTB;75008;PARIS;1004081;FR;UE;S;400001546;01.03.2022;01.11.2023;01.03.2022;1 685,23  EUR;EUR;;B;10-11 474/;MSTB;2;;3;
1000;ETNOF;75009;PARIS;1005977;FR;UE;H;400001343;01.03.2022;01.11.2023;01.03.2022;- 92,00  EUR;EUR;;T;OGP-1264/;VIRT CDE 202201423 ETNOF;2;;3;
1000;SINAC TECHNOLOGY;231;NEW TAIPEI CITY;1000588;TW;UE;H;400001051;24.02.2022;01.11.2023;24.02.2022;- 44,00  EUR;EUR;;T;OGD-2242/;VIRT SINAC TECHNOLOGY;2;;3;
1000;ELECTROPOSE;75018;PARIS;1001397;FR;UE;H;400000777;16.02.2022;01.11.2023;16.02.2022;- 2 201,53  EUR;EUR;;T;18-1215/;VIRT ELECTROPOSE FAC 202200191;2;;3;
1000;OGELEC;77470;TRILPORT;1004544;FR;UE;S;400001510;11.02.2022;01.11.2023;30.07.2021;198,79  EUR;EUR;;C;10-11 083/;OGELEC;2;;3;
1000;AJIPEC;78120;CLAIRE FONTAINE;1007150;FR;UE;H;400001338;11.02.2022;01.11.2023;11.02.2022;- 90,06  EUR;EUR;;T;OGP-1189/;VIRT SARL AJIPEC TROP PERCU;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;H;400001081;11.02.2022;01.11.2023;11.02.2022;- 0,53  EUR;EUR;;T;OGD-5195/;VIRT CDE 202200449 TAVROS SALES LP;2;;3;
1000;CEGELEC SA;20351;CASABLANCA;1002940;MA;UE;S;400000850;09.02.2022;01.11.2023;22.12.2020;3 476,39  EUR;EUR;;T;OD-276/;CEGELEC SA;2;;3;
1000;HULBERT ELECTRICITE;35800;DINARD;1005345;FR;UE;H;400001337;03.02.2022;01.11.2023;03.02.2022;- 132,97  EUR;EUR;;T;OGP-1152/;VIRT CDE 202200550 HULBERT ELECTRIC;2;;3;
1000;FESTEN ARCHITECTURE;75003;PARIS;1006817;FR;UE;H;400000634;02.02.2022;01.11.2023;02.02.2022;- 262,43  EUR;EUR;;C;10-1842/;FESTEN ARCHITECTURE;2;;3;
1000;FD ELEC;35190;LONGAULNAY;1005432;FR;UE;H;400002493;31.01.2022;01.11.2023;31.01.2022;- 320,74  EUR;EUR;;T;02-1105/;VIRT SARL FD ELEC FAC 202200459;2;;3;
1000;OSTROFF ELECTRICAL CONTRACTORS,INC;11414;HOWARD BEACH;1001457;US;UE;H;400000798;31.01.2022;01.11.2023;31.01.2022;- 301,44  EUR;EUR;;B;CB2-1139/;CB OSTROFF E.C. FAC 201805221;2;;3;
1000;SCI NIJO;75006;PARIS;1004768;FR;UE;S;400002411;25.01.2022;01.11.2023;25.01.2022;748,66  EUR;EUR;;T;10-1612/;SCI NIJO;2;;3;
1000;SOVBATIMENT;91320;WISSOUS;1004991;FR;UE;S;400002003;20.01.2022;01.11.2023;20.01.2022;402,58  EUR;EUR;;B;10-1484/;SOVBATIMENT;2;;3;
1000;SOVBATIMENT;91320;WISSOUS;1004991;FR;UE;H;400001183;20.01.2022;01.11.2023;20.01.2022;- 805,16  EUR;EUR;;B;OGH-186/;CB CDE 202200385 SOVBATIMENT;2;;3;
1000;LOG-BAT;92330;SCEAUX;1003831;FR;UE;S;400001996;18.01.2022;01.11.2023;18.01.2022;1 367,99  EUR;EUR;;B;10-1438/;LOG-BAT;2;;3;
1000;KERMAREC;92800;PUTEAUX;1000905;FR;UE;H;400000780;18.01.2022;01.11.2023;18.01.2022;- 207,68  EUR;EUR;;T;18-172/;VIRT KERMAREC FAC 202107480;2;;3;
1000;MSTB;75008;PARIS;1004081;FR;UE;S;400001875;14.01.2022;01.11.2023;14.01.2022;82,88  EUR;EUR;;T;10-1361/;MSTB;2;;3;
1000;MSTB;75008;PARIS;1004081;FR;UE;S;400001874;14.01.2022;01.11.2023;14.01.2022;478,27  EUR;EUR;;T;10-1360/;MSTB;2;;3;
1000;SHALEO TRADING;75010;PARIS;1001844;FR;UE;S;400001865;13.01.2022;01.11.2023;13.01.2022;84,25  EUR;EUR;;T;10-1311/;SHALEO TRADING;2;;3;
1000;S.C.LA MAISON S.R.L.;600269;BACAU;1001755;RO;UE;H;400001739;12.01.2022;01.11.2023;12.01.2022;- 1,62  EUR;EUR;;T;10-1255/;S.C.LA MAISON S.R.L.;2;;3;
1000;EB CONSULTING;1217;MEYRIN;1005686;CH;UE;S;400001736;11.01.2022;01.11.2023;11.01.2022;575,90  EUR;EUR;;T;10-1233/;EB CONSULTING;2;;3;
1000;4S FINANCE;75001;PARIS;1003521;FR;UE;H;400000694;07.01.2022;01.11.2023;07.01.2022;- 159,81  EUR;EUR;;C;12-224/;VIRT 4S FINANCE;2;;3;
1000;ENTRE 2 FILS;94450;LIMEIL BREVANNES;1000682;FR;UE;H;400001196;06.01.2022;01.11.2023;06.01.2022;- 116,13  EUR;EUR;;B;OGH-223/;CB ENTRE 2 FILS TROP PERCU;2;;3;
1000;MORAND;95290;L'ISLE ADAM;1001632;FR;UE;S;400001738;04.01.2022;01.11.2023;04.01.2022;10,38  EUR;EUR;;T;10-125/;MORAND;2;;3;
1000;QUALICOM;93130;NOISY LE SEC;1004711;FR;UE;S;400001611;04.01.2022;01.11.2023;04.01.2022;90,35  EUR;EUR;;B;10-110/;QUALICOM;2;;3;
1000;ELECTRA SA;20600;CASABLANCA;1006653;MA;UE;H;400002585;01.01.2022;01.11.2023;01.01.2022;- 2 142,01  EUR;EUR;;T;09-262/;VIRT SECRETARIAT;2;;3;
1000;FORUM PATRIMOINE;75008;PARIS;1005605;FR;UE;S;400002609;31.12.2021;01.11.2023;15.11.2020;276,95  EUR;EUR;;T;09-2842/;FACTURE DEFINANCEE N� 202004605;2;;3;
1000;VIBERT ECLAIRAGE;73460;NOTRE DAME DES MILLIERES;1002164;FR;UE;S;400002608;31.12.2021;01.11.2023;20.03.2021;258,07  EUR;EUR;;T;09-2836/;FACTURE DEFINANCEE N� 202100326;2;;3;
1000;PROLUM NORD PAS DE CALAIS;59710;AVELIN;1000898;FR;UE;S;400002607;31.12.2021;01.11.2023;28.02.2021;160,46  EUR;EUR;;T;09-2833/;FACTURE DEFINANCEE N� 202100496;2;;3;
1000;PROLUM DRL;94000;CRETEIL;1000971;FR;UE;S;400002606;31.12.2021;01.11.2023;31.01.2021;3,60  EUR;EUR;;T;09-2832/;FACTURE DEFINANCEE N� 202005986;2;;3;
1000;ORFEO TECHNOLOGIES;74700;SALLANCHES;1004329;FR;UE;S;400002605;31.12.2021;01.11.2023;11.07.2021;81,67  EUR;EUR;;T;09-2831/;FACTURE DEFINANCEE N� 202103628;2;;3;
1000;G.S.2.E;93600;AULNAY SOUS BOIS;1002162;FR;UE;S;400002604;31.12.2021;01.11.2023;28.02.2021;150,07  EUR;EUR;;T;09-2829/;FACTURE DEFINANCEE N� 202100378;2;;3;
1000;GERONDEAU;45770;SARAN;1006352;FR;UE;S;400002603;31.12.2021;01.11.2023;25.11.2020;76,06  EUR;EUR;;T;09-2828/;FACTURE DEFINANCEE N� 202004869;2;;3;
1000;FOUASSIN ENTREPRISES;91420;MORANGIS CEDEX;1002094;FR;UE;S;400002602;31.12.2021;01.11.2023;18.05.2021;284,52  EUR;EUR;;T;09-2825/;FACTURE DEFINANCEE N� 202100295;2;;3;
1000;LUCO PATRIMOINE;75006;PARIS;1000628;FR;UE;H;400002552;31.12.2021;01.11.2023;31.12.2021;- 604,08  EUR;EUR;;T;09-21 198/;CLIENT DOUTEUX LUCO PATRIMOINE;2;;3;
1000;CLEMANCON VILLEPINTE;93420;VILLEPINTE;1001178;FR;UE;S;400002551;31.12.2021;01.11.2023;10.06.2021;42,82  EUR;EUR;;T;09-20852/;FACTURE DEFINANCEE N� 202102732;2;;3;
1000;CLEMANCON VILLEPINTE;93420;VILLEPINTE;1001178;FR;UE;S;400002550;31.12.2021;01.11.2023;10.02.2021;45,54  EUR;EUR;;T;09-18852/;FACTURE DEFINANCEE N� 202100046;2;;3;
1000;CLEMANCON VILLEPINTE;93420;VILLEPINTE;1001178;FR;UE;S;400002547;31.12.2021;01.11.2023;10.02.2021;213,35  EUR;EUR;;T;09-16852/;FACTURE DEFINANCEE N� 202006325;2;;3;
1000;CLEMANCON VILLEPINTE;93420;VILLEPINTE;1001178;FR;UE;S;400002540;31.12.2021;01.11.2023;10.01.2021;61,72  EUR;EUR;;T;09-14852/;FACTURE DEFINANCEE N� 202005745;2;;3;
1000;CLEMANCON VILLEPINTE;93420;VILLEPINTE;1001178;FR;UE;S;400002536;31.12.2021;01.11.2023;10.01.2021;782,38  EUR;EUR;;T;09-12852/;FACTURE DEFINANCEE N� 202005501;2;;3;
1000;CLEMANCON VILLEPINTE;93420;VILLEPINTE;1001178;FR;UE;S;400002533;31.12.2021;01.11.2023;10.12.2020;212,84  EUR;EUR;;T;09-10852/;FACTURE DEFINANCEE N� 202005180;2;;3;
1000;CLEMANCON VILLEPINTE;93420;VILLEPINTE;1001178;FR;UE;S;400001499;31.12.2021;01.11.2023;10.12.2020;162,25  EUR;EUR;;T;09-8852/;FACTURE DEFINANCEE N� 202005179;2;;3;
1000;CLEMANCON ROISSY;95932;ROISSY CHARLES DE GAULLE CEDEX;1000992;FR;UE;S;400001498;31.12.2021;01.11.2023;10.12.2020;139,08  EUR;EUR;;T;09-8851/;FACTURE DEFINANCEE N� 202004465;2;;3;
1000;CLEMANCON VILLEPINTE;93420;VILLEPINTE;1001178;FR;UE;S;400001494;31.12.2021;01.11.2023;10.12.2020;242,84  EUR;EUR;;T;09-6852/;FACTURE DEFINANCEE N� 202004466;2;;3;
1000;CLEMANCON ROISSY;95932;ROISSY CHARLES DE GAULLE CEDEX;1000992;FR;UE;S;400001493;31.12.2021;01.11.2023;10.11.2020;283,32  EUR;EUR;;T;09-6851/;FACTURE DEFINANCEE N� 202004283;2;;3;
1000;CLEMANCON VILLEPINTE;93420;VILLEPINTE;1001178;FR;UE;S;400001486;31.12.2021;01.11.2023;10.10.2020;151,68  EUR;EUR;;T;09-4852/;FACTURE DEFINANCEE N� 202003507;2;;3;
1000;CLEMANCON ROISSY;95932;ROISSY CHARLES DE GAULLE CEDEX;1000992;FR;UE;S;400001485;31.12.2021;01.11.2023;10.11.2020;708,22  EUR;EUR;;T;09-4851/;FACTURE DEFINANCEE N� 202004111;2;;3;
1000;DOMO;06150;CANNES LA BOCCA;1001775;FR;UE;S;400001484;31.12.2021;01.11.2023;20.08.2021;280,72  EUR;EUR;;T;09-4850/;FACTURE DEFINANCEE N� 202103816;2;;3;
1000;LUCE VITA;16160;GOND-PONTOUVRE;1000411;FR;UE;H;400001483;31.12.2021;01.11.2023;23.11.2020;- 541,42  EUR;EUR;;T;09-4844/;AVOIR  DEFINANCEE N� 202000181;2;;3;
1000;PROLUM NORD PAS DE CALAIS;59710;AVELIN;1000898;FR;UE;H;400001482;31.12.2021;01.11.2023;16.07.2021;- 150,14  EUR;EUR;;T;09-4833/;AVOIR DEFINANCEE N� 202100323;2;;3;
1000;G.S.2.E;93600;AULNAY SOUS BOIS;1002162;FR;UE;S;400001481;31.12.2021;01.11.2023;28.02.2021;38,58  EUR;EUR;;T;09-4829/;FACTURE DEFINANCEE N� 202100628;2;;3;
1000;CLEMANCON VILLEPINTE;93420;VILLEPINTE;1001178;FR;UE;S;400001468;31.12.2021;01.11.2023;10.10.2020;71,16  EUR;EUR;;T;09-2852/;FACTURE DEFINANCEE N� 202003492;2;;3;
1000;CLEMANCON ROISSY;95932;ROISSY CHARLES DE GAULLE CEDEX;1000992;FR;UE;S;400001467;31.12.2021;01.11.2023;31.12.2019;2 349,56  EUR;EUR;;T;09-2851/;FACTURE DEFINANCEE N� 201904848;2;;3;
1000;LUCE VITA;16160;GOND-PONTOUVRE;1000411;FR;UE;S;400001466;31.12.2021;01.11.2023;31.10.2020;540,90  EUR;EUR;;T;09-2844/;FACTURE DEFINANCEE N� 202003773;2;;3;
1000;PHAZ ELEC;95200;SARCELLES;1001799;FR;UE;H;400000630;30.12.2021;01.11.2023;30.12.2021;- 1 208,02  EUR;EUR;;C;10-18 644/;PHAZ ELEC;2;;3;
1000;LC-AV LTD;NW10 1BX;LONDON;1004733;GB;UE;H;400000759;29.12.2021;01.11.2023;29.12.2021;- 56,75  EUR;EUR;;T;15-3885/;VIRT LC AV LTD FAC 2021035605;2;;3;
1000;EVA CONSTRUCTION;93150;LE BLANC MESNIL;1004231;FR;UE;S;400000628;24.12.2021;01.11.2023;24.12.2021;474,55  EUR;EUR;;T;10-18 601/;EVA CONSTRUCTION;2;;3;
1000;PHAZ ELEC;95200;SARCELLES;1001799;FR;UE;S;400000624;21.12.2021;01.11.2023;21.12.2021;1 185,94  EUR;EUR;;C;10-18 517/;PHAZ ELEC;2;;3;
1000;GREENPLY;;DUBAI;1004109;AE;UE;S;400000623;21.12.2021;01.11.2023;21.12.2021;352,07  EUR;EUR;;T;10-18 509/;GREENPLY;2;;3;
1000;QUALICOM;93130;NOISY LE SEC;1004711;FR;UE;H;400001149;06.12.2021;01.11.2023;06.12.2021;- 446,81  EUR;EUR;;B;OGH-11 456/;CB CDE 202107505 QUALICOM;2;;3;
1000;QUALICOM;93130;NOISY LE SEC;1004711;FR;UE;S;400000612;06.12.2021;01.11.2023;06.12.2021;40,01  EUR;EUR;;B;10-18 131/;QUALICOM;2;;3;
1000;J.K.F ELECTRICITE;78100;SAINT GERMAIN EN LAYE;1000824;FR;UE;H;400000700;30.11.2021;01.11.2023;30.11.2021;- 491,00  EUR;EUR;;C;12-2661/;VIRT JFK ELECTRICITE;2;;3;
1000;A.B.M;75016;PARIS;1004130;FR;UE;H;400000588;29.11.2021;01.11.2023;29.11.2021;- 180,68  EUR;EUR;;C;10-17 887/;A.B.M;2;;3;
1000;EVA CONSTRUCTION;93150;LE BLANC MESNIL;1004231;FR;UE;H;400000912;25.11.2021;01.11.2023;25.11.2021;- 460,15  EUR;EUR;;T;OG1-11 405/;VIRT CDE 202106773 M GHISLAIN BARDO;2;;3;
1000;LA RESERVE PARIS;75008;PARIS;1003851;FR;UE;H;400000690;24.11.2021;01.11.2023;24.11.2021;- 3 092,96  EUR;EUR;;T;12-1650/;VIRT - SOCIETE FONCIERE PLM;2;;3;
1000;RESONANCE;75018;PARIS;1003871;FR;UE;S;400000585;24.11.2021;01.11.2023;24.11.2021;5,02  EUR;EUR;;C;10-17 788/;RESONANCE;2;;3;
1000;A2E-SADEL;69140;RILLIEUX;1003949;FR;UE;H;400001310;23.11.2021;01.11.2023;23.11.2021;- 7 746,41  EUR;EUR;;T;OGP-11 396/;VIRT CDE 202107048 A2E SADEL;2;;3;
1000;LUXURY HOME SMART SYSTEMS;113;MUSCAT;1003704;OM;UE;S;400000584;23.11.2021;01.11.2023;23.11.2021;663,78  EUR;EUR;;T;10-17 735/;LUXURY HOME SMART SYSTEMS;2;;3;
1000;FELIPE FIGUEROA;3780;GSTAAD;1004305;CH;UE;S;400000582;22.11.2021;01.11.2023;22.11.2021;1 702,86  EUR;EUR;;T;10-17 693/;FELIPE FIGUEROA;2;;3;
1000;SHALEO TRADING;75010;PARIS;1001844;FR;UE;S;400000579;18.11.2021;01.11.2023;18.11.2021;118,79  EUR;EUR;;T;10-17 617/;SHALEO TRADING;2;;3;
1000;SHALEO TRADING;75010;PARIS;1001844;FR;UE;S;400000578;18.11.2021;01.11.2023;18.11.2021;113,91  EUR;EUR;;T;10-17 617/;SHALEO TRADING;2;;3;
1000;SHALEO TRADING;75010;PARIS;1001844;FR;UE;S;400000577;18.11.2021;01.11.2023;18.11.2021;660,19  EUR;EUR;;T;10-17 615/;SHALEO TRADING;2;;3;
1000;ARRAKIS LIGHTING;20000;CASABLANCA;1006000;MA;UE;H;400000742;15.11.2021;01.11.2023;15.11.2021;- 7 824,54  EUR;EUR;;T;15-1753/;VIRT ARRAKIS;2;;3;
1000;FELIPE FIGUEROA;3780;GSTAAD;1004305;CH;UE;H;400000980;12.11.2021;01.11.2023;12.11.2021;- 1 773,12  EUR;EUR;;T;OGD-11 318/;VIRT CDE 202104667 FELIPE FIGUEROA;2;;3;
1000;TATELEC;91750;CHEVANNES;1002406;FR;UE;S;400000562;09.11.2021;01.11.2023;09.11.2021;7 097,32  EUR;EUR;;T;10-17 353/;TATELEC;2;;3;
1000;BRIGHT ACCORD GENERAL CONTRACTING;PB 37459;ABU DHABI;1003945;AE;UE;H;400000986;04.11.2021;01.11.2023;04.11.2021;- 1 767,73  EUR;EUR;;T;OGD-11 350/;VIRT CDE 202106736 BRIGHT ACCORD GE;2;;3;
1000;HEMERA;97133;SAINT-BARTHELEMY;1003748;BL;UE;H;400000977;04.11.2021;01.11.2023;04.11.2021;- 360,01  EUR;EUR;;T;OGD-11 303/;VIRT DEVIS 202105790 HEMERA;2;;3;
1000;GIREL;33185;LE HAILLAN;1001937;FR;UE;H;400001452;03.11.2021;01.11.2023;03.11.2021;- 26,39  EUR;EUR;;T;OGP-31 275/;VIRT CDE 202106679  ERC NOGALO;2;;3;
1000;S.N.C LES PINS;75008;PARIS;1003734;FR;UE;H;400000687;03.11.2021;01.11.2023;03.11.2021;- 252,15  EUR;EUR;;T;12-1610/;VIRT SNC LES PINS FAC 202106304;2;;3;
1000;ELECTRICITE REMY LEGER;14270;MEZIDON;1003819;FR;UE;S;400000553;02.11.2021;01.11.2023;02.11.2021;24,00  EUR;EUR;;C;10-17 215/;ELECTRICITE REMY LEGER;2;;3;
1000;OCAMPO PRO;75011;PARIS;1003784;FR;UE;H;400000796;27.10.2021;01.11.2023;27.10.2021;- 256,39  EUR;EUR;;B;CB2-11 211/;CB OCAMPO PRO FAC 202106596;2;;3;
1000;OCAMPO PRO;75011;PARIS;1003784;FR;UE;S;400000545;27.10.2021;01.11.2023;27.10.2021;214,22  EUR;EUR;;B;10-17 128/;OCAMPO PRO;2;;3;
1000;SIITEL OUEST;72560;CHANGE;1000854;FR;UE;S;400000544;27.10.2021;01.11.2023;27.10.2021;436,82  EUR;EUR;;T;10-17 123/;SIITEL OUEST;2;;3;
1000;BRIGHT ACCORD GENERAL CONTRACTING;PB 37459;ABU DHABI;1003945;AE;UE;S;400002432;26.10.2021;01.11.2023;26.10.2021;848,04  EUR;EUR;;T;10-17 054/;BRIGHT ACCORD GENERAL CONTRACTING;2;;3;
1000;SIITEL OUEST;72560;CHANGE;1000854;FR;UE;H;400001265;26.10.2021;01.11.2023;26.10.2021;- 486,82  EUR;EUR;;T;OGP-11 238/;VIRT CDE 202106535 SARL SIITEL OUES;2;;3;
1000;DECO INTERIORS CONTRACT (Export);117133;MOSCOU;1005072;RU;UE;H;400001000;26.10.2021;01.11.2023;26.10.2021;- 0,12  EUR;EUR;;T;OGD-131 243/;VIRT DECO INTERIORS;2;;3;
1000;MELJAC NORTH AMERICA;90039;LOS ANGELES;1006129;US;UE;H;400000830;26.10.2021;01.11.2023;26.10.2021;- 4 312,65  EUR;EUR;;B;CB2-481 203/;CB AMEX MELJAC N.A. FAC 202105932;2;;3;
1000;CHADY NAJEM ARCHITECTURE;75007;PARIS;1003797;FR;UE;S;400002431;25.10.2021;01.11.2023;25.10.2021;11,22  EUR;EUR;;T;10-17 047/;CHADY NAJEM ARCHITECTURE;2;;3;
1000;BOUYGUES ENERGIES & SERVICES 78067;78067;SAINT QUENTIN EN YVELINES CEDEX;1000396;FR;UE;H;400002505;21.10.2021;01.11.2023;21.10.2021;- 285,30  EUR;EUR;;C;02-3625/;CHQ BOUYGUES E&S FAC 201604371;2;;3;
1000;JOLENABOU;75017;PARIS;1003803;FR;UE;S;400002401;18.10.2021;01.11.2023;18.10.2021;199,25  EUR;EUR;;T;10-16 812/;JOLENABOU;2;;3;
1000;S.N.C LES PINS;75008;PARIS;1003734;FR;UE;S;400002400;18.10.2021;01.11.2023;18.10.2021;840,50  EUR;EUR;;T;10-16 811/;S.N.C LES PINS;2;;3;
1000;IPSO;115 28;ATHENS;1000807;GR;UE;S;400002399;18.10.2021;01.11.2023;18.10.2021;394,06  EUR;EUR;;T;10-16 790/;IPSO;2;;3;
1000;TATELEC;91750;CHEVANNES;1002406;FR;UE;H;400001257;18.10.2021;01.11.2023;18.10.2021;- 5 254,54  EUR;EUR;;T;OGP-11 196/;VIRT CDE 202104692 TATELEC;2;;3;
1000;LA RESERVE PARIS;75008;PARIS;1003851;FR;UE;H;400000685;18.10.2021;01.11.2023;18.10.2021;- 137,90  EUR;EUR;;T;12-1581/;VIRT LA RESERVE PARIS FAC 202105242;2;;3;
1000;BRIGHT ACCORD GENERAL CONTRACTING;PB 37459;ABU DHABI;1003945;AE;UE;S;400002370;14.10.2021;01.11.2023;14.10.2021;915,08  EUR;EUR;;T;10-16 702/;BRIGHT ACCORD GENERAL CONTRACTING;2;;3;
1000;SWITCHES & SOCKETS;1527;BEIRUT;1004983;LB;UE;S;400002343;13.10.2021;01.11.2023;13.10.2021;6 021,68  EUR;EUR;;T;10-16 637/;SWITCHES & SOCKETS;2;;3;
1000;SWITCHES & SOCKETS;1527;BEIRUT;1004983;LB;UE;S;400002342;13.10.2021;01.11.2023;13.10.2021;642,87  EUR;EUR;;T;10-16 636/;SWITCHES & SOCKETS;2;;3;
1000;SWITCHES & SOCKETS;1527;BEIRUT;1004983;LB;UE;S;400002341;13.10.2021;01.11.2023;13.10.2021;2 475,71  EUR;EUR;;T;10-16 635/;SWITCHES & SOCKETS;2;;3;
1000;R.D.I.;92140;CLAMART;1005829;FR;UE;H;400002336;13.10.2021;01.11.2023;13.10.2021;- 70,78  EUR;EUR;;C;10-16 627/;R.D.I.;2;;3;
1000;CHADY NAJEM ARCHITECTURE;75007;PARIS;1003797;FR;UE;H;400001250;13.10.2021;01.11.2023;13.10.2021;- 311,64  EUR;EUR;;T;OGP-11 174/;VIRT CDE 202106210 CN ARCHITECTURE;2;;3;
1000;CEGELEC SA;20351;CASABLANCA;1002940;MA;UE;H;400000740;13.10.2021;01.11.2023;13.10.2021;- 2 589,99  EUR;EUR;;T;15-1683/;VIRT CEGELEC SA F21/3572/3573/3574;2;;3;
1000;SHALEO TRADING;75010;PARIS;1001844;FR;UE;H;400000683;11.10.2021;01.11.2023;11.10.2021;- 6 101,02  EUR;EUR;;T;12-1559/;VIRT M OU MME FRANCK LEVY JP LOUSTA;2;;3;
1000;FRANCHISSEUR EURL;91310;LINAS;1000736;FR;UE;S;400002304;07.10.2021;01.11.2023;07.10.2021;83,93  EUR;EUR;;B;10-16 496/;FRANCHISSEUR EURL;2;;3;
1000;FRANCHISSEUR EURL;91310;LINAS;1000736;FR;UE;S;400002298;05.10.2021;01.11.2023;05.10.2021;83,93  EUR;EUR;;B;10-16 441/;FRANCHISSEUR EURL;2;;3;
1000;MELJAC NORTH AMERICA;90039;LOS ANGELES;1006129;US;UE;S;400002291;05.10.2021;01.11.2023;05.10.2021;4 050,90  EUR;EUR;;B;10-16 412/;MELJAC NORTH AMERICA;2;;3;
